,city,Lat,Long,VenueName,VenueLatitude,VenueLongitude,VenueCategory
3547,Rancho Cucamonga,34.104555,-117.58734,Red Tomato Farmers Market,34.10721680489462,-117.58728268174099,Farmers Market
3548,Rancho Cucamonga,34.104555,-117.58734,Bright Star Thai Vegan,34.10643277728323,-117.59086597532352,Thai Restaurant
3549,Rancho Cucamonga,34.104555,-117.58734,Kick Back Jacks,34.10622,-117.584256,Breakfast Spot
3550,Rancho Cucamonga,34.104555,-117.58734,Satsuma Sushi,34.10728632968406,-117.58838456323957,Sushi Restaurant
3551,Rancho Cucamonga,34.104555,-117.58734,Enterprise Rent-A-Car,34.105849,-117.590121,Rental Car Location
3552,Rancho Cucamonga,34.104555,-117.58734,Batteries Plus Bulbs,34.106995,-117.587239,Lighting Store
3553,Rancho Cucamonga,34.104555,-117.58734,Haven Ave. & I-60 Freeway,34.10445193859738,-117.58943635774688,Moving Target
3554,Rancho Cucamonga,34.104555,-117.58734,Cosmoprof,34.10607,-117.58951,Cosmetics Shop
3555,Rancho Cucamonga,34.104555,-117.58734,Bees Donuts,34.10716247558594,-117.58792877197266,Donut Shop
3556,Rancho Cucamonga,34.104555,-117.58734,sea of sweet,34.10726,-117.587774,Dessert Shop
3557,Rancho Cucamonga,34.104555,-117.58734,Ramona Liquor,34.10726,-117.587774,Liquor Store
3558,Rancho Cucamonga,34.104555,-117.58734,BC Cafe,34.106252000000005,-117.584267,Café
3559,Rancho Cucamonga,34.104555,-117.58734,Drs. Tatum & Trezza Optometry,34.106101989746094,-117.58341217041016,Optical Shop
3560,Granite Bay,38.743811,-121.19013,Granite Bay Community Park,38.74378833597294,-121.18918934803946,Baseball Field
3561,Granite Bay,38.743811,-121.19013,Kovars Academy,38.744285583496094,-121.18619537353516,Martial Arts School
3562,Granite Bay,38.743811,-121.19013,Creative Arts & Music Center,38.74338561163278,-121.18477690770084,General Entertainment
3563,Granite Bay,38.743811,-121.19013,mikey's Christmas Tree Land,38.743861,-121.195875,Garden Center
3564,Irvine,33.680408,-117.82592,Westpark Clubhouse & Pool,33.67708139324669,-117.82693849707022,Club House
3565,Los Altos,37.353741,-122.08717,Cafe Vitale,37.35302831581724,-122.08745970068259,Pizza Place
3566,Los Altos,37.353741,-122.08717,Snap Fitness,37.35362596396521,-122.08812252852233,Gym
3567,Los Altos,37.353741,-122.08717,U.S. Bank ATM,37.35270986071424,-122.08630084991455,ATM
3568,Los Altos,37.353741,-122.08717,Tom's Depot,37.3529723,-122.0873611,American Restaurant
3569,Los Altos,37.353741,-122.08717,Drawn2Art,37.35388351970833,-122.08817300358909,Arts & Crafts Store
3570,Los Altos,37.353741,-122.08717,Loyola Corners,37.35350389535775,-122.08741444580463,Shopping Mall
3571,Los Altos,37.353741,-122.08717,Loyola - US Post Office,37.354398058120324,-122.08659225937872,Shipping Store
3572,Los Altos,37.353741,-122.08717,JP Liquors,37.354687,-122.08709499999999,Deli / Bodega
3573,Los Altos,37.353741,-122.08717,Los Altos Golf and Country Club,37.350895,-122.09153400000001,Golf Course
3574,Sacramento,38.377411,-121.444429,Crime Scene Cleanup Sacramento,38.37816765354354,-121.44649744033812,Business Service
3575,Sacramento,38.377411,-121.444429,Fog Harbor Fish House,38.37773029803778,-121.44543528556824,American Restaurant
3576,Sacramento,38.377411,-121.444429,Sac Town Sanitation,38.37857136397138,-121.44645184278487,Home Service
3577,Sacramento,38.377411,-121.444429,George Park,38.375736236572266,-121.44879913330078,Park
3578,Truckee,39.26599,-120.64145,Tahoe House Cleaning and Handyman,39.26608506819744,-120.6404399871826,Home Service
3579,San Diego,33.016928,-116.846046,Green Tree Dumpsters,33.01804244690452,-116.84649288654326,Home Service
3580,San Diego,33.016928,-116.846046,Panda Express,33.0169,-116.846,Chinese Restaurant
3581,San Diego,33.016928,-116.846046,Uniforms Express,33.01802895272571,-116.8480110168457,Sporting Goods Shop
3582,San Francisco,37.75838,-122.48478,Sunset Recreation Center,37.75731019538717,-122.48707205678623,Playground
3583,San Francisco,37.75838,-122.48478,i-Skewers,37.761260315674754,-122.48800480862926,Chinese Restaurant
3584,San Francisco,37.75838,-122.48478,Walgreens,37.75423258059319,-122.48268038034433,Pharmacy
3585,San Francisco,37.75838,-122.48478,Yan Yan Seafood Restaurant,37.7611571949785,-122.48638122777868,Chinese Restaurant
3586,San Francisco,37.75838,-122.48478,ACTNET,37.76122283935547,-122.48572540283203,Electronics Store
3587,San Francisco,37.75838,-122.48478,Dessert Papa,37.76105880737305,-122.48644256591797,Dessert Shop
3588,San Francisco,37.75838,-122.48478,N-Judah 28th & Judah,37.76116300385826,-122.48686369348137,Train Station
3589,San Francisco,37.75838,-122.48478,Sunset Strip Cafe,37.760931,-122.489117,Café
3590,San Francisco,37.75838,-122.48478,SF MUNI - 7X Noriega Express,37.76159636668925,-122.48121478753923,Bus Line
3591,San Francisco,37.75838,-122.48478,23rd & Irving Bus Stop,37.76157867789045,-122.48116520493744,Bus Station
3592,Palo Alto,37.189396,-121.705327,babystuffgifts,37.19032224532659,-121.70737981796265,Gift Shop
3593,Carlotta,40.489925,-123.97132,Pamplin Grove Park,40.49072,-123.970821,Campground
3594,Midway City,33.745166,-117.98569,SUBWAY,33.745480254528545,-117.98921417835413,Sandwich Place
3595,Midway City,33.745166,-117.98569,Avis Car Rental,33.742778,-117.989051,Rental Car Location
3596,Midway City,33.745166,-117.98569,U-Haul Moving & Storage of Midway,33.74195061805998,-117.98868925111185,Storage Facility
3597,Midway City,33.745166,-117.98569,Hollywood Suits,33.74422312377021,-117.99006820012119,Clothing Store
3598,Midway City,33.745166,-117.98569,ABC Liquor,33.744994,-117.987268,Liquor Store
3599,Midway City,33.745166,-117.98569,Midway City Feed,33.745348,-117.987726,Pet Store
3600,Midway City,33.745166,-117.98569,Field Time Sports & Guns,33.747105589767365,-117.9833404642652,Sporting Goods Shop
3601,Midway City,33.745166,-117.98569,Trust Carpet & Tile,33.742707,-117.987982,Furniture / Home Store
3602,Murrieta,33.752886,-116.055617,Wine Country Pool & Spa Services,33.7529,-116.0556,Pool
3603,Murrieta,33.752886,-116.055617,Business adding option not available,33.75255071866197,-116.05658769607544,Fast Food Restaurant
3604,Vacaville,38.34896,-121.908324,Chepo's Tamales,38.349610523933464,-121.90904462831541,Mexican Restaurant
3605,Los Angeles,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
3606,Los Angeles,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
3607,Los Angeles,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
3608,Los Angeles,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
3609,Los Angeles,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
3610,Los Angeles,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
3611,Los Angeles,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
3612,Los Angeles,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
3613,Los Angeles,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
3614,Los Angeles,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
3615,Los Angeles,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
3616,Los Angeles,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
3617,Los Angeles,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
3618,Los Angeles,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
3619,Los Angeles,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
3620,Los Angeles,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
3621,Los Angeles,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
3622,Los Angeles,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
3623,Santa Fe Springs,33.933551,-118.06821,Hungry Boy's Burgers,33.93506683262307,-118.07228629077363,Burger Joint
3624,Santa Fe Springs,33.933551,-118.06821,Freestyle Photo,33.9360543233418,-118.07134671276344,Paper / Office Supplies Store
3625,Santa Fe Springs,33.933551,-118.06821,Taco Town,33.93253161611893,-118.07292440675553,Taco Place
3626,Sunset Beach,33.718167,-118.07179,Captain Jack's,33.7182930620403,-118.07034118403735,Seafood Restaurant
3627,Sunset Beach,33.718167,-118.07179,Sunset Beach,33.71616546585583,-118.07015419006348,Beach
3628,Sunset Beach,33.718167,-118.07179,The Pocket Burger Shack,33.71698234421515,-118.06949087174047,Burger Joint
3629,Sunset Beach,33.718167,-118.07179,Fish Camp,33.720714874240635,-118.07322942515194,Seafood Restaurant
3630,Sunset Beach,33.718167,-118.07179,Roman Cucina,33.721073708452856,-118.07454834836147,Italian Restaurant
3631,Sunset Beach,33.718167,-118.07179,Mother's Tavern,33.71954895381429,-118.07254410375688,Bar
3632,Sunset Beach,33.718167,-118.07179,Brix Sunset Beach,33.72029787016199,-118.07382980435314,Gastropub
3633,Sunset Beach,33.718167,-118.07179,7-Eleven,33.716242036953815,-118.06879072744088,Convenience Store
3634,Sunset Beach,33.718167,-118.07179,Harry's Grill,33.71974223568693,-118.07294572427142,Hot Dog Joint
3635,Sunset Beach,33.718167,-118.07179,Huntington Harbor Boat Rentals,33.719593812847805,-118.07212672725504,Sporting Goods Shop
3636,Sunset Beach,33.718167,-118.07179,Ohana Kitchen And Cocktails,33.717679,-118.070462,Bar
3637,Sunset Beach,33.718167,-118.07179,Kites Etc Paddlesurf,33.71760177612305,-118.07157135009766,Sporting Goods Shop
3638,Sunset Beach,33.718167,-118.07179,Sunset Pizza & Pasta,33.71950038962156,-118.07242854673775,Italian Restaurant
3639,Sunset Beach,33.718167,-118.07179,OEX Dive and Kayak,33.716647591654564,-118.06855519676621,Harbor / Marina
3640,Sunset Beach,33.718167,-118.07179,Berri Brothers / Sunset Food Mart,33.720666034619,-118.07405818991066,Gas Station
3641,Sunset Beach,33.718167,-118.07179,OEX Sunset Beach,33.716651,-118.06845600000001,Harbor / Marina
3642,Sunset Beach,33.718167,-118.07179,Oceansurf Inn,33.721609168515634,-118.07515944902536,Motel
3643,Encino,34.155625,-118.48925,Claudine Kitchen and Bakeshop,34.15713855414004,-118.48904114775897,American Restaurant
3644,Encino,34.155625,-118.48925,Delmonico's Steak and Lobster House,34.15705657777242,-118.48991190234806,Seafood Restaurant
3645,Encino,34.155625,-118.48925,Gelson's,34.15709210925899,-118.49192326608652,Grocery Store
3646,Encino,34.155625,-118.48925,Sweet Lady Jane,34.157546043885155,-118.49062809966765,Bakery
3647,Encino,34.155625,-118.48925,Hilltop Cleaners,34.157206927540564,-118.4908434384219,Clothing Store
3648,Encino,34.155625,-118.48925,Sadaf,34.156616894909256,-118.48687905403922,Middle Eastern Restaurant
3649,Encino,34.155625,-118.48925,Starbucks,34.157750235952555,-118.4916923658047,Coffee Shop
3650,Encino,34.155625,-118.48925,The Massage Place - Encino,34.15713026117228,-118.48907681509473,Massage Studio
3651,Encino,34.155625,-118.48925,Benihana,34.156589130620574,-118.48657275858353,Japanese Restaurant
3652,Encino,34.155625,-118.48925,Veggie Grill,34.1573821,-118.4939233,Vegetarian / Vegan Restaurant
3653,Encino,34.155625,-118.48925,Streets of India Cafe,34.15694247626736,-118.4880105543609,Indian Restaurant
3654,Encino,34.155625,-118.48925,Emilio's Trattoria,34.15666631582649,-118.4867300888825,Italian Restaurant
3655,Encino,34.155625,-118.48925,California Pizza Kitchen,34.15671,-118.484348,Pizza Place
3656,Encino,34.155625,-118.48925,Poquito Más,34.157808794203994,-118.4934762605303,Mexican Restaurant
3657,Encino,34.155625,-118.48925,Jersey Mike's Subs,34.156996,-118.489443,Sandwich Place
3658,Encino,34.155625,-118.48925,CVS pharmacy,34.15798067472872,-118.4917705249898,Pharmacy
3659,Encino,34.155625,-118.48925,Katsu-Ya,34.15772594784486,-118.49388875292594,Sushi Restaurant
3660,Encino,34.155625,-118.48925,Ralphs,34.1575914,-118.4896042,Supermarket
3661,Encino,34.155625,-118.48925,Scratch|Bar & Kitchen,34.15670193985138,-118.48398865657832,Restaurant
3662,Encino,34.155625,-118.48925,Farfalla,34.15767694984218,-118.49134356357177,Italian Restaurant
3663,Encino,34.155625,-118.48925,Davenport’s,34.1563985530416,-118.48439889084601,Comfort Food Restaurant
3664,Encino,34.155625,-118.48925,Jamba Juice,34.157722,-118.491137,Juice Bar
3665,Encino,34.155625,-118.48925,Walgreens,34.15617106078863,-118.48391577601433,Pharmacy
3666,Encino,34.155625,-118.48925,The UPS Store,34.15694242683589,-118.48924452069696,Shipping Store
3667,Encino,34.155625,-118.48925,Fleet Feet,34.15801202414295,-118.49335061529507,Shoe Store
3668,Encino,34.155625,-118.48925,U.S. Bank ATM,34.15768986333783,-118.49014867789543,ATM
3669,Encino,34.155625,-118.48925,Larsen's Steakhouse,34.15668764716731,-118.48397385966271,Steakhouse
3670,Encino,34.155625,-118.48925,Redbox,34.157571999999995,-118.48951000000001,Video Store
3671,Encino,34.155625,-118.48925,Libbit Park,34.15956593655076,-118.49041264583602,Dog Run
3672,Encino,34.155625,-118.48925,Chase Bank,34.157646,-118.491042,Bank
3673,Encino,34.155625,-118.48925,#WolfgangPuck Express,34.15687942504883,-118.49176788330078,American Restaurant
3674,Encino,34.155625,-118.48925,The Woodley Proper,34.156767,-118.484055,Restaurant
3675,Encino,34.155625,-118.48925,Centinela Feed and Pet Supply,34.15810967597407,-118.49361743403297,Pet Store
3676,Encino,34.155625,-118.48925,Urban Soup & Salad Bar,34.15661499595938,-118.48396192696056,Salad Place
3677,Encino,34.155625,-118.48925,FedEx Office Print and Ship Center,34.157622764170796,-118.49081426950616,Shipping Store
3678,Encino,34.155625,-118.48925,FedEx Office Print & Ship Center,34.157637,-118.490907,Shipping Store
3679,Encino,34.155625,-118.48925,Pilates Sports Center,34.157011,-118.49124599999999,Pilates Studio
3680,Van Nuys,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
3681,Van Nuys,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
3682,Van Nuys,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
3683,Van Nuys,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
3684,Van Nuys,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
3685,Van Nuys,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
3686,Van Nuys,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
3687,Van Nuys,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
3688,Van Nuys,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
3689,Van Nuys,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
3690,Van Nuys,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
3691,Van Nuys,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
3692,Van Nuys,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
3693,Van Nuys,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
3694,Van Nuys,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
3695,Van Nuys,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
3696,Van Nuys,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
3697,Van Nuys,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
3698,North Hollywood,34.185698,-118.38836,Philadelphia Steak & Hoagie,34.187422394730994,-118.3880144038243,New American Restaurant
3699,North Hollywood,34.185698,-118.38836,BLaQHauS,34.1869029,-118.3867843,New American Restaurant
3700,North Hollywood,34.185698,-118.38836,Mi Carbonero #1,34.186338,-118.38594099999999,Latin American Restaurant
3701,North Hollywood,34.185698,-118.38836,Tacos El Venado,34.186521,-118.388046,Taco Place
3702,North Hollywood,34.185698,-118.38836,Roma Deli,34.188167845397956,-118.38803749899941,Deli / Bodega
3703,North Hollywood,34.185698,-118.38836,Thai Victory,34.18650419163984,-118.38910386961393,Thai Restaurant
3704,North Hollywood,34.185698,-118.38836,Jack in the Box,34.190007,-118.3881053,Fast Food Restaurant
3705,North Hollywood,34.185698,-118.38836,U-Haul of North Hollywood,34.186336,-118.386574,Storage Facility
3706,North Hollywood,34.185698,-118.38836,El Pollo Loco,34.18705,-118.387512,Fast Food Restaurant
3707,North Hollywood,34.185698,-118.38836,Luna restaurant,34.187788,-118.388061,Mexican Restaurant
3708,North Hollywood,34.185698,-118.38836,McDonald's,34.18508432863052,-118.38716849684715,Fast Food Restaurant
3709,North Hollywood,34.185698,-118.38836,Shell,34.18648981237719,-118.38712085823155,Gas Station
3710,North Hollywood,34.185698,-118.38836,Super Tacos La Estilo Jalisco Rana,34.186795,-118.386572,Food Truck
3711,North Hollywood,34.185698,-118.38836,Salsa Club 2000,34.187893,-118.388072,Mexican Restaurant
3712,North Hollywood,34.185698,-118.38836,Tropicana Smoke Shop,34.18836,-118.388097,Smoke Shop
3713,North Hollywood,34.185698,-118.38836,Ortho Mattress - Permanently Closed,34.183196,-118.385468,Mattress Store
3714,Pasadena,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
3715,Pasadena,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
3716,Pasadena,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
3717,Pasadena,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
3718,Pasadena,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
3719,Pasadena,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
3720,Pasadena,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
3721,Pasadena,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
3722,Pasadena,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
3723,Pasadena,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
3724,Pasadena,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
3725,Pasadena,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
3726,Pasadena,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
3727,Pasadena,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
3728,Pasadena,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
3729,Pasadena,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
3730,Pasadena,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
3731,Pasadena,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
3732,Rancho Santa Fe,32.993541,-117.21311,Morgan Run Club & Resort,32.99084854093205,-117.20916376270907,Golf Course
3733,Rancho Santa Fe,32.993541,-117.21311,C & M Concrete,32.990964,-117.21128999999999,Construction & Landscaping
3734,Rancho Santa Fe,32.993541,-117.21311,The Littler Lounge,32.990806579589844,-117.2091064453125,American Restaurant
3735,Rancho Santa Fe,32.993541,-117.21311,Morgan Run - North Course,32.990806579589844,-117.2091064453125,Golf Course
3736,Palm Desert,33.759409,-116.32317,Indian Ridge Country Club,33.757722908122325,-116.32596147393794,Golf Course
3737,Palm Desert,33.759409,-116.32317,Halloween Gear,33.758833,-116.322287,Costume Shop
3738,Palm Desert,33.759409,-116.32317,Freedom Dog Park,33.76230752188007,-116.32012920686338,Dog Run
3739,Moreno Valley,33.889035,-117.22046,Walgreens,33.8878655,-117.2256321,Pharmacy
3740,Moreno Valley,33.889035,-117.22046,Fitness 19,33.88725831613409,-117.22420207296038,Gym
3741,Moreno Valley,33.889035,-117.22046,Pizza Hut,33.88872717558141,-117.22511838268058,Pizza Place
3742,Moreno Valley,33.889035,-117.22046,Shell,33.88888707981883,-117.22572086867206,Gas Station
3743,Moreno Valley,33.889035,-117.22046,KFC,33.88801733271037,-117.22465752207279,Fried Chicken Joint
3744,Moreno Valley,33.889035,-117.22046,Hart Mechanical,33.88639831542969,-117.2197494506836,Home Service
3745,Moreno Valley,33.889035,-117.22046,El Rancho Mexican Restaurant,33.889125,-117.225508,Seafood Restaurant
3746,Daly City,37.381144,-122.334825,"Jerseys de fútbol baratos, camiseta de fútbol",37.381036256562055,-122.33552098274231,Skate Shop
3747,Daly City,37.381144,-122.334825,San Francisco Rose Express Florist,37.38089985162889,-122.33492016792297,Flower Shop
3748,Daly City,37.381144,-122.334825,Artemis Imports Belly Dance Store,37.38142841936279,-122.33096122741699,Dance Studio
3749,Agoura Hills,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
3750,Agoura Hills,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
3751,Agoura Hills,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
3752,Agoura Hills,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
3753,Agoura Hills,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
3754,Agoura Hills,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
3755,Agoura Hills,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
3756,Agoura Hills,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
3757,Agoura Hills,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
3758,Agoura Hills,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
3759,Agoura Hills,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
3760,Agoura Hills,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
3761,Agoura Hills,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
3762,Agoura Hills,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
3763,Agoura Hills,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
3764,Agoura Hills,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
3765,Agoura Hills,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
3766,Agoura Hills,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
3767,San Diego,32.572602,-116.918724,Perry & Shaw - Otay Mesa,32.572404594464146,-116.91915316810197,Construction & Landscaping
3768,San Francisco,37.784827,-122.727802,JazzDeck,37.7848,-122.7278,Music Venue
3769,San Francisco,37.784827,-122.727802,Newly Formed Emerald Park to Benefit San Franciscans Forever at No Cost to City,37.783733745744904,-122.72969037294388,Park
3770,Modesto,37.626067,-120.99955,John Thurman Field,37.622967585792324,-121.00073575973511,Baseball Stadium
3771,Modesto,37.626067,-120.99955,Modesto Municipal Golf Course,37.627498626708984,-120.99935913085938,Golf Course
3772,Modesto,37.626067,-120.99955,Modesto Limousine,37.6237409145127,-120.998958340454,Winery
3773,Truckee,39.339574,-120.22805,Rick Luge,39.34227752685547,-120.22721862792969,Ski Lodge
3774,Truckee,39.339574,-120.22805,Aloha Cabin,39.3433837890625,-120.23006439208984,Ski Lodge
3775,Oakville,38.437887,-122.399101,Oakville Grocery Co.,38.43724200584685,-122.40302586311917,Grocery Store
3776,Oakville,38.437887,-122.399101,Liparita and Hoopes,38.436035042870564,-122.40209341049193,Vineyard
3777,Oakville,38.437887,-122.399101,Durant & Booth,38.437339782714844,-122.40290832519531,Vineyard
3778,Oakville,38.437887,-122.399101,Oakville AVA,38.433503962310596,-122.39952469402908,Vineyard
3779,Santee,32.84681,-116.98983,Michaels,32.84355173853224,-116.98705986147615,Arts & Crafts Store
3780,Santee,32.84681,-116.98983,Food 4 Less,32.848316,-116.984949,Grocery Store
3781,Santee,32.84681,-116.98983,Office Depot,32.84372,-116.98659,Paper / Office Supplies Store
3782,Santee,32.84681,-116.98983,Pizza Hut,32.847881300402385,-116.9849619269371,Pizza Place
3783,Santee,32.84681,-116.98983,McDonald's,32.842515973718484,-116.98987849042379,Fast Food Restaurant
3784,Sacramento,38.551106,-121.45996,Sunshine Cafe,38.55408448632838,-121.45735082111705,Café
3785,Sacramento,38.551106,-121.45996,Richard and Annette Bloch Cancer Survivors Park,38.551379049500014,-121.45518779754639,Park
3786,Sacramento,38.551106,-121.45996,UCDHS Fitness Center,38.552493786183895,-121.45546143913491,Gym
3787,Sacramento,38.551106,-121.45996,Student Fitness Center,38.552996395167305,-121.45552989976643,College Gym
3788,Sacramento,38.616891,-121.49623,Supercuts,38.613430591328004,-121.49656769667178,Salon / Barbershop
3789,Sacramento,38.616891,-121.49623,House of Chang,38.61369910311869,-121.49698278964854,Chinese Restaurant
3790,Sacramento,38.616891,-121.49623,CVS pharmacy,38.6134190012051,-121.49626689190991,Pharmacy
3791,Sacramento,38.616891,-121.49623,Little Caesars Pizza,38.61331939454204,-121.49559259414673,Pizza Place
3792,Sacramento,38.616891,-121.49623,Chase Bank,38.613147,-121.496926,Bank
3793,Sacramento,38.616891,-121.49623,Fort Natomas,38.61807040428347,-121.49876347043407,Playground
3794,Sacramento,38.616891,-121.49623,Pho Viet,38.613643646240234,-121.49712371826172,Vietnamese Restaurant
3795,Sacramento,38.616891,-121.49623,Shell,38.61314961,-121.49741242,Gas Station
3796,Sacramento,38.616891,-121.49623,Mr. Carnitas,38.61355391439158,-121.49729436093413,Mexican Restaurant
3797,Sacramento,38.616891,-121.49623,Hot Off The Griddle,38.61337,-121.4956,Breakfast Spot
3798,Sacramento,38.616891,-121.49623,Country Waffles,38.61332178642184,-121.49541822779744,American Restaurant
3799,Sacramento,38.616891,-121.49623,Truxel Road & West El Camino Avenue,38.61310836651011,-121.49792777562256,Intersection
3800,Sacramento,38.616891,-121.49623,Red Carpet Liquors And Lotto,38.61241149902344,-121.49627685546875,Liquor Store
3801,San Jose,37.189396,-121.705327,babystuffgifts,37.19032224532659,-121.70737981796265,Gift Shop
3802,Lake Hughes,34.676708,-118.45592,Time Warner Spectrum Cable,34.678305510557216,-118.45307707786559,Business Service
3803,Lake Hughes,34.676708,-118.45592,Cross Roads Tavern,34.67828035354614,-118.45199882984161,Pub
3804,Sacramento,38.377411,-121.444429,Crime Scene Cleanup Sacramento,38.37816765354354,-121.44649744033812,Business Service
3805,Sacramento,38.377411,-121.444429,Fog Harbor Fish House,38.37773029803778,-121.44543528556824,American Restaurant
